1996.270723	12.26
1996.297815	12.52
1996.324907	12.86
1996.351998	13.42
1996.37909	13.96
1996.406182	14.42
1996.433274	14.84
1996.460366	15.23
1996.487458	15.57
1996.51455	15.76
1996.541642	15.74
1996.568734	15.45
1996.595826	14.77
1996.622918	14.1
1996.65001	13.39
1996.677102	13.02
1996.704194	13.11
1996.731285	13.67
1996.758377	14.61
1996.785469	15.69
1996.812561	16.45
1996.839653	16.6
1996.866745	16.21
1996.893837	15.51
1996.920929	14.69
1996.948021	14.04
1996.975113	13.27
1997.002211	12.81
1997.029377	12.61
1997.056543	12.61
1997.083709	12.68
1997.110875	12.77
1997.138042	12.93
1997.165208	13.28
1997.192374	13.85
1997.21954	14.52
1997.246706	14.98
1997.273872	15.41
1997.301038	15.76
1997.328205	16
1997.355371	16.29
1997.382537	16.64
1997.409703	17.14
1997.436869	17.4
1997.464035	17.88
1997.491202	18.39
1997.518368	18.86
1997.545534	19.31
1997.5727	19.86
1997.599866	20.37
1997.627032	20.93
1997.654198	21.35
1997.681365	21.69
1997.708531	22.04
1997.735697	22.33
1997.762863	22.12
1997.790029	22.34
1997.817195	22.09
1997.844362	21.79
1997.871528	21.18
1997.898694	20.83
1997.92586	20.17
1997.953026	19.46
1997.980192	18.98
1998.007358	18.82
1998.034525	18.89
1998.061691	19.04
1998.088857	19.08
1998.116023	19.04
1998.143189	19.04
1998.170355	19.17
1998.197521	19.45
1998.224688	19.69
1998.251854	20.04
1998.27902	20.08
1998.306186	19.81
1998.333352	19.2
1998.360518	18.22
1998.387685	17.25
1998.414851	16.03
1998.442017	15.4
1998.469183	14.98
1998.496349	14.55
1998.523515	13.98
1998.550681	13.41
1998.577848	12.7
1998.605014	12.43
1998.63218	12.05
1998.659346	11.9
1998.686512	11.8
1998.713678	11.74
1998.740845	11.64
1998.768011	11.91
1998.795177	12.06
1998.822343	12.13
1998.849509	12.16
1998.876675	12.23
1998.903841	12.45
1998.931008	12.74
1998.958174	13.15
1998.98534	13.44
1999.012506	13.84
1999.039672	14.4
1999.066838	15.29
1999.094005	16.51
1999.121171	17.64
1999.148337	18.67
1999.175503	19.23
1999.202669	19.47
1999.229835	19.41
1999.257001	19.43
1999.284168	19.24
1999.311334	19.03
1999.3385	18.86
1999.365666	18.79
1999.392832	18.72
1999.419998	18.61
1999.447164	18.47
1999.474331	18.59
1999.501497	18.41
1999.528663	18.38
1999.555829	18.22
1999.582995	17.99
1999.610161	17.92
1999.637328	18.23
1999.664494	18.96
1999.69166	19.82
1999.718826	20.46
1999.745992	20.53
1999.773158	20.97
1999.800324	20.97
1999.827491	20.87
1999.854657	20.95
1999.881823	21.12
1999.908989	21.4
1999.936155	21.72
1999.963321	22.01
1999.990488	22.24
2000.017605	22.34
2000.044697	22.26
2000.071789	22.08
2000.098881	21.94
2000.125973	21.73
2000.153065	21.86
2000.180157	22.1
2000.207249	22.29
2000.234341	22.24
2000.261433	21.9
2000.288525	21.48
2000.315617	21.24
2000.342709	21.22
2000.369801	21.32
2000.396892	21.29
2000.423984	21.23
2000.451076	20.95
2000.478168	20.69
2000.50526	20.46
2000.532352	20.31
2000.559444	20.36
2000.586536	20.59
2000.613628	20.92
2000.64072	21.45
2000.667812	21.87
2000.694904	22.65
2000.721996	23.38
2000.749088	24.53
2000.776179	25.2
2000.803271	25.42
2000.830363	25.17
2000.857455	24.44
2000.884547	24.01
2000.911639	23.58
2000.938731	23.43
2000.965823	23.57
2000.992915	24.09
2001.020062	24.41
2001.047228	24.82
2001.074394	25.21
2001.10156	25.63
2001.128726	26.09
2001.155892	26.56
2001.183059	26.91
2001.210225	27.11
2001.237391	27.39
2001.264557	27.61
2001.291723	27.71
2001.318889	27.57
2001.346055	27.24
2001.373222	26.93
2001.400388	26.83
2001.427554	27.09
2001.45472	27.68
2001.481886	28.39
2001.509052	28.9
2001.536218	29.04
2001.563385	28.89
2001.590551	28.68
2001.617717	28.65
2001.644883	28.93
2001.672049	29.44
2001.699215	29.98
2001.726382	30.26
2001.753548	30.15
2001.780714	29.75
2001.80788	29.34
2001.835046	29.04
2001.862212	28.77
2001.889378	28.44
2001.916545	28.11
2001.943711	27.95
2001.970877	28.03
2001.998043	28.31
2002.025209	28.72
2002.052375	29.2
2002.079542	29.62
2002.106708	29.88
2002.133874	29.87
2002.16104	29.7
2002.188206	29.52
2002.215372	29.5
2002.242538	29.67
2002.269705	29.88
2002.296871	30.02
2002.324037	30.09
2002.351203	30.1
2002.378369	30.11
2002.405535	30.14
2002.432702	30.31
2002.459868	30.73
2002.487034	31.38
2002.5142	32.16
2002.541366	32.95
2002.568532	33.62
2002.595698	34.05
2002.622865	34.15
2002.650031	33.97
2002.677197	33.72
2002.704363	33.62
2002.731529	33.82
2002.758695	34.29
2002.785861	34.89
2002.813028	35.39
2002.840194	35.54
2002.86736	35.33
2002.894526	34.87
2002.921692	34.35
2002.948858	33.93
2002.976025	33.77
2003.003191	33.98
2003.030357	34.58
2003.057523	35.36
2003.084689	35.96
2003.111855	36.12
2003.139021	35.91
2003.166188	35.66
2003.193354	35.61
2003.22052	35.75
2003.247686	35.9
2003.274852	35.92
2003.302018	35.77
2003.329185	35.53
2003.356351	35.27
2003.383517	35.02
2003.410683	34.77
2003.437849	34.59
2003.465015	34.51
2003.492181	34.56
2003.519348	34.67
2003.546514	34.74
2003.57368	34.75
2003.600846	34.79
2003.628012	34.96
2003.655178	35.26
2003.682345	35.56
2003.709511	35.79
2003.736677	35.94
2003.763843	36.04
2003.791009	36.03
2003.818175	35.82
2003.845341	35.43
2003.872508	35.11
2003.899674	35.13
2003.92684	35.55
2003.954006	36.19
2003.981172	36.89
2004.008316	37.5
2004.035407	37.87
2004.062499	37.84
2004.089591	37.42
2004.116683	36.92
2004.143775	36.65
2004.170867	36.68
2004.197959	36.88
2004.225051	37.08
2004.252143	37.16
2004.279235	36.95
2004.306327	36.38
2004.333419	35.52
2004.360511	34.64
2004.387603	34.11
2004.414694	34.19
2004.441786	34.88
2004.468878	35.91
2004.49597	36.87
2004.523062	37.44
2004.550154	37.62
2004.577246	37.63
2004.604338	37.69
2004.63143	37.91
2004.658522	38.18
2004.685614	38.42
2004.712706	38.54
2004.739798	38.5
2004.76689	38.37
2004.793981	38.21
2004.821073	38.1
2004.848165	38.12
2004.875257	38.32
2004.902349	38.73
2004.929441	39.25
2004.956533	39.67
2004.983625	39.83
2005.010746	39.85
2005.037912	39.98
2005.065079	40.41
2005.092245	41.04
2005.119411	41.68
2005.146577	42.16
2005.173743	42.37
2005.200909	42.31
2005.228075	42.11
2005.255242	41.91
2005.282408	41.81
2005.309574	41.81
2005.33674	41.93
2005.363906	42.14
2005.391072	42.4
2005.418239	42.6
2005.445405	42.7
2005.472571	42.72
2005.499737	42.64
2005.526903	42.47
2005.554069	42.18
2005.581235	41.82
2005.608402	41.48
2005.635568	41.29
2005.662734	41.33
2005.6899	41.53
2005.717066	41.74
2005.744232	41.84
2005.771399	41.9
2005.798565	42.11
2005.825731	42.58
2005.852897	43.23
2005.880063	43.83
2005.907229	44.16
2005.934395	44.15
2005.961562	43.83
2005.988728	43.29
2006.015894	42.71
2006.04306	42.19
2006.070226	41.87
2006.097392	41.7
2006.124559	41.64
2006.151725	41.54
2006.178891	41.35
2006.206057	41.07
2006.233223	40.8
2006.260389	40.62
2006.287555	40.64
2006.314722	40.93
2006.341888	41.55
2006.369054	42.42
2006.39622	43.34
2006.423386	44.14
2006.450552	44.79
2006.477718	45.28
2006.504885	45.53
2006.532051	45.43
2006.559217	44.99
2006.586383	44.47
2006.613549	44.19
2006.640715	44.33
2006.667882	44.78
2006.695048	45.21
2006.722214	45.39
2006.74938	45.4
2006.776546	45.41
2006.803712	45.55
2006.830878	45.66
2006.885211	45.34
2006.912377	45.14
2006.939543	45.01
2006.966709	44.86
2006.993875	44.61
2007.021042	44.43
2007.048208	44.09
2007.075374	44.06
2007.10254	44.28
2007.129706	44.66
2007.156872	44.97
2007.184038	45.11
2007.211205	45.12
2007.238371	45.11
2007.265537	45.11
2007.292703	44.99
2007.319869	44.77
2007.347035	44.55
2007.374202	44.51
2007.401368	44.62
2007.428534	44.77
2007.4557	44.79
2007.482866	44.58
2007.510032	44.16
2007.537198	43.63
2007.564365	43.2
2007.591531	42.94
2007.618697	42.75
2007.645863	42.55
2007.673029	42.37
2007.700195	42.32
2007.727361	42.46
2007.754528	42.79
2007.781694	43.27
2007.80886	43.91
2007.836026	44.62
2007.863192	45.27
2007.890358	45.59
2007.917525	45.48
2007.944691	45.02
2007.971857	44.5
2007.999023	44.22
2008.026118	44.18
2008.05321	44.19
2008.080301	44.04
2008.107393	43.76
2008.134485	43.51
2008.161577	43.38
2008.188669	43.36
2008.215761	43.31
2008.242853	43.2
2008.269945	43.11
2008.297037	43.3
2008.324129	43.97
2008.351221	45.19
2008.378313	46.69
2008.405405	48.09
2008.432497	49.05
2008.459588	49.47
2008.48668	49.45
2008.513772	49.11
2008.540864	48.62
2008.567956	48.14
2008.595048	47.72
2008.62214	47.37
2008.649232	47.05
2008.676324	46.79
2008.703416	46.68
2008.730508	46.76
2008.7576	47.01
2008.784692	47.29
2008.811784	47.54
2008.838875	47.76
2008.865967	48
2008.893059	48.22
2008.920151	48.3
2008.947243	48.19
2008.974335	47.99
2009.001431	47.85
2009.028597	47.85
2009.055763	47.92
2009.082929	48.06
2009.110096	48.27
2009.137262	48.61
2009.164428	48.99
2009.191594	49.29
2009.21876	49.47
2009.245926	49.52
2009.273092	49.55
2009.300259	49.61
2009.327425	49.7
2009.354591	49.8
2009.381757	49.9
2009.408923	50.03
2009.436089	50.15
2009.463256	50.29
2009.490422	50.48
2009.517588	50.8
2009.544754	51.28
2009.57192	51.76
2009.599086	52.12
2009.626252	52.39
2009.653419	52.71
2009.680585	53.16
2009.707751	53.67
2009.734917	54.21
2009.762083	54.73
2009.789249	55.25
2009.816415	55.68
2009.843582	55.89
2009.870748	55.82
2009.897914	55.55
2009.92508	55.2
2009.952246	54.88
2009.979412	54.56
2010.006579	54.2
2010.033745	53.88
2010.060911	53.79
2010.088077	54.08
2010.115243	54.65
2010.142409	55.11
2010.169575	55.1
2010.196742	54.65
2010.223908	54.09
2010.251074	53.76
2010.27824	53.76
2010.305406	54.05
2010.332572	54.58
2010.359739	55.27
2010.386905	56
2010.414071	56.59
2010.441237	56.86
2010.468403	56.75
2010.495569	56.26
2010.522735	55.47
2010.549902	54.49
2010.577068	53.41
2010.604234	52.27
2010.6314	51.23
2010.658566	50.39
2010.685732	49.84
2010.712899	49.57
2010.740065	49.52
2010.767231	49.6
2010.794397	49.7
2010.821563	49.69
2010.848729	49.49
2010.875895	49.19
2010.903062	48.96
2010.930228	48.9
2010.957394	48.98
2010.98456	49.1
2011.011726	49.17
2011.038892	49.18
2011.066059	49.2
2011.093225	49.22
2011.120391	49.15
2011.147557	48.93
2011.174723	48.53
2011.201889	48.11
2011.229055	47.78
2011.256222	47.66
2011.283388	47.76
2011.310554	48.11
2011.33772	48.72
2011.364886	49.62
2011.392052	50.71
2011.419218	51.82
2011.446385	52.73
2011.473551	53.28
2011.500717	53.44
2011.527883	53.47
2011.555049	53.62
2011.582215	54
2011.609382	54.51
2011.636548	54.89
2011.663714	54.98
2011.69088	54.87
2011.718046	54.74
2011.745212	54.74
2011.772378	54.74
2011.799545	54.6
2011.826711	54.36
2011.853877	54.25
2011.881043	54.45
2011.908209	54.94
2011.935375	55.56
2011.962542	56.23
2011.989708	57.01
2012.016828	57.84
2012.04392	58.63
2012.071012	59.21
2012.098104	59.51
2012.125195	59.52
2012.152287	59.34
2012.179379	59.1
2012.206471	58.97
2012.233563	58.99
2012.260655	59.2
2012.287747	59.52
2012.314839	59.91
2012.341931	60.31
2012.369023	60.79
2012.396115	61.39
2012.423207	62.13
2012.450299	62.95
2012.477391	63.74
2012.504482	64.44
2012.531574	64.98
2012.558666	65.22
2012.585758	65.1
2012.61285	64.78
2012.639942	64.54
2012.667034	64.6
2012.694126	64.96
2012.721218	65.43
2012.74831	65.81
2012.775402	66.03
2012.802494	66.13
2012.829586	66.24
2012.856677	66.43
2012.883769	66.72
2012.910861	67.05
2012.937953	67.34
2012.965045	67.51
2012.992137	67.6
2013.019282	67.67
2013.046448	67.75
2013.073614	67.85
2013.10078	67.89
2013.127946	67.86
2013.155113	67.8
2013.182279	67.69
2013.209445	67.43
2013.236611	66.98
2013.263777	66.4
2013.290943	65.81
2013.318109	65.31
2013.345276	64.88
2013.372442	64.47
2013.399608	64.14
2013.426774	63.93
2013.45394	63.86
2013.481106	63.91
2013.508272	63.99
2013.535439	64.03
2013.562605	63.95
2013.589771	63.71
2013.616937	63.41
2013.644103	63.23
2013.671269	63.25
2013.698436	63.46
2013.725602	63.83
2013.752768	64.32
2013.779934	64.91
2013.8071	65.5
2013.834266	65.95
2013.861432	66.17
2013.888599	66.14
2013.915765	65.98
2013.942931	65.86
2013.970097	65.94
2013.997263	66.27
2014.024429	66.8
2014.051596	67.45
2014.078762	68.15
2014.105928	68.83
2014.133094	69.37
2014.16026	69.63
2014.187426	69.58
2014.214592	69.22
2014.241759	68.61
2014.268925	67.84
2014.296091	67.04
2014.323257	66.43
2014.350423	66.14
2014.377589	66.23
2014.404756	66.64
2014.431922	67.31
2014.459088	68.09
2014.486254	68.89
2014.51342	69.58
2014.540586	70.1
2014.567752	70.44
2014.594919	70.61
2014.622085	70.6
2014.649251	70.39
2014.676417	70.07
2014.703583	69.8
2014.730749	69.76
2014.757915	69.9
2014.785082	70.06
2014.812248	70.02
2014.839414	69.83
2014.86658	69.77
2014.893746	70.09
2014.920912	70.78
2014.948079	71.53
2014.975245	72.07
2015.002411	72.47
2015.029577	73.04
2015.056743	73.89
2015.083909	74.94
2015.111075	75.89
2015.138242	76.51
2015.165408	76.77
2015.192574	76.82
2015.21974	76.83
2015.246906	76.89
2015.274072	76.94
2015.301239	76.89
2015.328405	76.8
2015.355571	76.88
2015.382737	77.34
2015.409903	78.24
2015.437069	79.4
2015.464235	80.57
2015.491402	81.51
2015.518568	82.16
2015.545734	82.53
2015.5729	82.74
2015.600066	82.94
2015.627232	83.22
2015.654399	83.58
2015.681565	83.88
2015.708731	84.07
2015.735897	84.22
2015.763063	84.4
2015.790229	84.57
2015.817395	84.61
2015.844562	84.47
2015.871728	84.19
2015.898894	83.81
2015.92606	83.35
2015.953226	82.97
2015.980392	82.88
2016.007538	83.25
2016.03463	83.94
2016.061722	84.65
2016.088814	85.13
2016.115906	85.39
2016.142997	85.52
2016.170089	85.59
2016.197181	85.52
2016.224273	85.23
2016.251365	84.61
2016.278457	83.7
2016.305549	82.7
2016.332641	81.87
2016.359733	81.44
2016.386825	81.48
2016.413917	81.87
2016.441009	82.31
2016.468101	82.51
2016.495193	82.29
2016.522284	81.64
2016.549376	80.76
2016.576468	79.94
2016.60356	79.44
2016.630652	79.35
2016.657744	79.51
2016.684836	79.6
2016.711928	79.5
2016.73902	79.34
2016.766112	79.45
2016.793204	80
2016.820296	80.94
2016.847388	81.96
2016.87448	82.75
2016.901571	83.09
2016.928663	82.91
2016.955755	82.4
2016.982847	81.79
2017.009966	81.26
2017.037133	80.83
2017.064299	80.52
2017.091465	80.36
2017.118631	80.43
2017.145797	80.74
2017.172963	81.19
2017.200129	81.7
2017.227296	82.1
2017.254462	82.3
2017.281628	82.25
2017.308794	82.07
2017.33596	81.85
2017.363126	81.76
2017.390293	81.84
2017.417459	82.09
2017.444625	82.36
2017.471791	82.6
2017.498957	82.83
2017.526123	83.14
2017.553289	83.55
2017.580456	83.99
2017.607622	84.32
2017.634788	84.54
2017.661954	84.63
2017.68912	84.55
2017.716286	84.34
2017.743453	84.14
2017.770619	84.19
2017.797785	84.63
2017.824951	85.42
2017.852117	86.34
2017.879283	87.15
2017.906449	87.64
2017.933616	87.71
2017.960782	87.42
2017.987948	86.97
2018.015114	86.62
2018.04228	86.44
2018.069446	86.35
2018.096613	86.2
2018.123779	85.97
2018.150945	85.75
2018.178111	85.55
2018.205277	85.28
2018.232443	84.94
2018.259609	84.7
2018.286776	84.73
2018.313942	85.07
2018.341108	85.59
2018.368274	86.15
2018.39544	86.63
2018.422606	86.91
2018.449772	87.04
2018.476939	87.07
2018.504105	87.13
2018.531271	87.26
2018.558437	87.37
2018.585603	87.46
2018.612769	87.65
2018.639936	88.04
2018.667102	88.69
2018.694268	89.43
2018.721434	90.12
2018.7486	90.63
2018.775766	90.91
2018.802932	90.97
2018.830099	90.77
2018.857265	90.35
2018.884431	89.86
2018.911597	89.49
2018.938763	89.39
2018.965929	89.59
2018.993096	90.04
2019.020262	90.7
2019.047428	91.42
2019.074594	91.99
2019.10176	92.35
2019.128926	92.5
2019.156092	92.57
2019.183259	92.6
2019.210425	92.58
2019.237591	92.49
2019.264757	92.5
2019.291923	92.74
2019.319089	93.2
2019.346256	93.71
2019.373422	94.11
2019.400588	94.38
2019.427754	94.62
2019.45492	94.85
2019.482086	95.03
2019.509252	95.18
2019.536419	95.37
2019.563585	95.69
2019.590751	96.2
2019.617917	96.78
2019.645083	97.26
2019.672249	97.43
2019.699415	97.24
2019.726582	96.76
2019.753748	96.14
2019.780914	95.64
2019.80808	95.43
2019.835246	95.61
2019.862412	96.06
2019.889579	96.46
2019.916745	96.57
2019.943911	96.25
2019.971077	95.55
2019.998243	94.66
2020.02534	93.77
2020.052432	93.1
2020.079524	92.78
2020.106616	92.87
2020.133708	93.25
2020.1608	93.72
2020.187891	94.07
2020.214983	94.27
2020.242075	94.43
2020.269167	94.77
2020.296259	95.41
2020.323351	96.21
2020.350443	96.88
2020.377535	97.13
2020.404627	96.91
2020.431719	96.43
2020.458811	95.96
2020.485903	95.7
2020.512995	95.64
2020.540087	95.65
2020.567178	95.64
2020.59427	95.63
2020.621362	95.74
2020.648454	96
2020.675546	96.35
2020.702638	96.65
2020.72973	96.82
2020.756822	96.92
2020.783914	96.96
2020.811006	96.98
2020.838098	96.9
2020.86519	96.74
2020.892282	96.54
2020.919374	96.49
2020.946465	96.73
2020.973557	97.28
2021.000651	97.92
2021.027817	98.41
2021.054983	98.45
2021.08215	98.03
2021.109316	97.3
2021.136482	96.68
2021.163648	96.5
2021.190814	96.87
2021.21798	97.59
2021.245146	98.39
2021.272313	99
2021.299479	99.35
2021.326645	99.51
2021.353811	99.59
2021.380977	99.6
2021.408143	99.57
2021.43531	99.55
2021.462476	99.62
2021.489642	99.83
2021.516808	100.17
2021.543974	100.65
2021.57114	101.14
2021.598306	101.53
2021.625473	101.74
2021.652639	101.78
2021.679805	101.76
2021.706971	101.76
2021.734137	101.82
2021.761303	101.9
2021.788469	101.89
2021.815636	101.75
2021.842802	101.52
2021.869968	101.31
2021.897134	101.25
2021.9243	101.35
2021.951466	101.61
2021.978633	102
2022.005799	102.44
2022.032965	102.77
2022.060131	102.77
2022.087297	102.34
2022.114463	101.59
2022.141629	100.84
2022.168796	100.43
2022.195962	100.52
2022.223128	101.02
2022.250294	101.66
2022.27746	102.11
2022.304626	102.18
2022.331793	101.84
2022.358959	101.25
2022.386125	100.72
2022.413291	100.55
2022.440457	100.87
2022.467623	101.61
2022.494789	102.47
2022.521956	103.11
2022.549122	103.31
2022.576288	103.31
2022.603454	103.05
2022.63062	102.57
2022.657786	101.97
2022.684953	101.39
